ledger_id,loan_id,due_date,paid_date,emi_due,emi_paid
TXN-62553,LNK-12253,2019-04-01,2019-03-30,2015.03,1981.97
TXN-91785,LNK-12253,2019-05-01,2019-04-29,2024.19,1992.15
TXN-83988,LNK-71748,2025-03-01,2025-03-21,3307.37,3143.08
TXN-80486,LNK-71748,2025-04-01,2025-06-15,3256.57,3194.83
TXN-20652,LNK-71748,2025-05-01,2025-07-15,3271.08,3184.09
TXN-80756,LNK-71748,2025-06-01,2025-06-10,3258.83,1220.53
TXN-17449,LNK-16376,2023-09-01,2023-10-31,6450.01,6137.30
TXN-58162,LNK-16376,2023-10-01,2023-10-12,6541.92,6457.53
TXN-26486,LNK-93260,2023-01-01,2022-12-29,2434.33,2426.65
TXN-69060,LNK-93260,2023-02-01,2023-02-05,2430.50,1064.19
TXN-87055,LNK-54843,2020-10-01,10/08/2020,1540.82,1510.63
TXN-29591,LNK-54843,2020-11-01,2021-01-15,1565.87,"$1,551.83"
TXN-13475,LNK-54843,2020-12-01,2021-02-04,"$1,576.76",1567.43
TXN-15909,LNK-54843,2021-01-01,2020-12-31,1583.65,1579.10
TXN-83172,LNK-81460,2019-08-01,2019-08-05,884.53,882.83
TXN-52694,LNK-81460,2019-09-01,2019-09-13,862.32,848.35
TXN-43402,LNK-81460,2019-10-01,2019-10-02,874.93,862.51
TXN-62172,LNK-81460,2019-11-01,2019-11-10,872.16,446.88
TXN-41216,LNK-33435,2025-06-01,2025-06-12,944.41,932.71
TXN-23361,LNK-33435,2025-07-01,2025-07-29,948.80,919.62
TXN-65360,LNK-48381,2026-05-01,2026-05-01,1171.89,1166.78
TXN-46383,LNK-48381,2026-06-01,05/29/2026,1201.55,1180.95
TXN-63616,LNK-48381,2026-07-01,,1168.90,0.00
TXN-15121,LNK-73420,2025-01-01,2025-01-12,1496.70,626.10
TXN-62392,LNK-73420,2025-02-01,,1448.43,0.00
TXN-99945,LNK-73420,2025-03-01,2025-03-04,1496.40,767.18
TXN-62668,LNK-73420,2025-04-01,2025-04-29,1417.75,1371.67
TXN-93176,LNK-80516,2026-04-01,2026-05-03,2563.21,1693.53
TXN-50509,LNK-80516,2026-05-01,2026-05-09,2534.98,2499.75
TXN-83941,LNK-80516,2026-06-01,, 2480.77 ,0.00
TXN-36341,LNK-80516,2026-07-01,2026-07-03,2555.94,2536.26
TXN-31057,LNK-37342,2024-08-01,2024-08-07,2396.03,2359.22
TXN-41293,LNK-37342,2024-09-01,2024-11-14,2423.36,2400.01
TXN-73550,LNK-37342,2024-10-01,2024-10-11,2411.91,2388.87
TXN-53873,LNK-9564,2023-11-01,2023-11-11,2487.49,2439.44
TXN-53115,LNK-9564,2023-12-01,2023-11-30,2399.92,2360.03
TXN-80612,LNK-78354,2023-05-01,05/07/2023,3995.55,3978.46
TXN-37602,LNK-78354,2023-06-01,2023-06-12,3932.95,3918.17
TXN-77533,LNK-31005,2026-04-01,2026-04-05,3555.62,3538.69
TXN-78251,LNK-31005,05/01/2026,,"$3,460.72",0.00
TXN-36430,LNK-31005,2026-06-01,2026-06-08,3378.61,3377.18
TXN-39474,LNK-31005,2026-07-01,07/12/2026,3492.82,3472.30
TXN-39718,LNK-53227,2025-12-01,2025-12-06,571.60,562.24
TXN-95711,LNK-53227,2026-01-01,2025-12-31,573.14,$565.31
TXN-21652,LNK-53227,2026-02-01,2026-02-09,561.17,551.43
TXN-44527,LNK-53227,2026-03-01,2026-04-10,549.43,543.90
TXN-86211,LNK-53227,2026-04-01,2026-04-03,556.87,550.24
TXN-42636,LNK-53227,2026-05-01,2026-07-08,549.03,529.55
TXN-95309,LNK-96339,2023-02-01,2023-02-01,2078.52,2066.17
TXN-30272,LNK-96339,2023-03-01,2023-03-28,2022.24,1950.96
TXN-56878,LNK-96339,2023-04-01,2023-04-11,2029.76,2026.99
TXN-47437,LNK-96339,2023-05-01,2023-05-09,1999.48,1977.66
TXN-77006,LNK-96339,2023-06-01,2023-06-09,2025.76,1992.05
TXN-52558,LNK-31518,2020-04-01,2020-04-12,1225.83,1204.39
TXN-85754,LNK-31518,2020-05-01,2020-05-09,1258.30,1253.76
TXN-99887,LNK-31518,2020-06-01,2020-06-01,1271.58,1246.23
TXN-31572,LNK-31518,2020-07-01,07/21/2020,1234.46,497.16
TXN-75758,LNK-27090,2020-06-01,2020-06-04,1326.02,1307.17
TXN-92598,LNK-27090,2020-07-01,2020-07-03,1312.91,1296.28
TXN-32787,LNK-27090,2020-08-01,2020-08-09,1356.47,1336.79
TXN-11046,LNK-27090,2020-09-01,2020-09-08,1310.70,1296.40
TXN-61617,LNK-27090,2020-10-01,2020-10-09,1315.52,1310.57
TXN-66313,LNK-27090,2020-11-01,2020-11-19,1346.90,1289.96
TXN-66986,LNK-68999,2025-07-01,2025-09-14,2667.62,2555.39
TXN-52188,LNK-68999,2025-08-01,2025-10-04,2716.77,2654.10
TXN-37215,LNK-82167,2024-08-01,2024-08-02,1789.15,1784.85
TXN-43906,LNK-82167,2024-09-01,2024-08-30,1766.22,1745.69
TXN-75535,LNK-82167,2024-10-01,2024-12-10,1736.83,1669.01
TXN-90025,LNK-16907,2025-03-01,NULL,"$2,301.24",0.00
TXN-68780,LNK-16907,2025-04-01,2025-06-03,2401.83, 2396.09 
TXN-21490,LNK-16907,2025-05-01,2025-05-19,2299.94,2270.28
TXN-14582,LNK-16907,2025-06-01,2025-06-10,2397.55,2395.03
TXN-84369,LNK-31217,2022-07-01,2022-07-07,1683.27,1669.53
TXN-12787,LNK-31217,2022-08-01,2022-08-13,1666.03,1639.40
TXN-12810,LNK-31217,2022-09-01,2022-09-23,1722.92,1711.66
TXN-29877,LNK-9851,2024-07-01,,2963.20,0.00
TXN-80376,LNK-9851,2024-08-01,2024-07-31,2947.56,2923.96
TXN-20803,LNK-9851,2024-09-01,2024-11-04,2850.66,2801.87
TXN-10015,LNK-7380,2024-03-01,2024-02-28,837.18,824.92
TXN-15144,LNK-7380,2024-04-01,2024-05-15,847.78,340.44
TXN-12567,LNK-7380,2024-05-01,2024-05-10,873.39,869.07
TXN-36899,LNK-7380,2024-06-01,2024-05-31,848.95,844.12
TXN-31994,LNK-7380,2024-07-01,2024-06-29,836.22,835.41
TXN-64805,LNK-79269,2023-10-01,2023-10-03,3839.45,3794.13
TXN-62322,LNK-79269,2023-11-01,01/10/2024,3897.77,3768.84
TXN-63654,LNK-79269,2023-12-01,2023-12-01,3839.24,3764.99
TXN-21801,LNK-22802,2022-04-01,2022-04-11,2346.99,2312.33
TXN-71144,LNK-22802,2022-05-01,,2358.44,0.00
TXN-83495,LNK-43291,2026-05-01,2026-05-02,2810.61,2762.32
TXN-11714,LNK-43291,06/01/2026,NULL,2824.29,0.00
TXN-76601,LNK-43291,2026-07-01,,2934.24,0.00
TXN-77034,LNK-45444,2020-07-01,09/12/2020,3263.44,3207.66
TXN-63220,LNK-45444,2020-08-01,,3275.66,0.00
TXN-43662,LNK-45444,2020-09-01,2020-09-08,3194.80,"$3,191.57"
TXN-50427,LNK-45444,2020-10-01,2020-10-05,3338.72,3278.93
TXN-91912,LNK-45444,2020-11-01,2020-11-12,3269.45,3264.48
TXN-86067,LNK-77106,2023-05-01,2023-05-03,1483.55,1456.92
TXN-19109,LNK-77106,2023-06-01,2023-07-29,1433.22,1426.85
TXN-61312,LNK-55460,2019-10-01,2019-11-30,488.88,476.26
TXN-28827,LNK-55460,2019-11-01,2019-11-01,482.83,480.65
TXN-74773,LNK-55460,2019-12-01,2019-11-29,485.86,478.10
TXN-73735,LNK-55460,2020-01-01,,480.64,0.00
TXN-64262,LNK-86191,2022-11-01,2022-11-09,1983.12,1974.30
TXN-55309,LNK-86191,2022-12-01,2022-12-22,1957.94,1936.00
TXN-10461,LNK-86191,2023-01-01,2023-03-10,1962.29,1877.52
TXN-29361,LNK-29785,2026-03-01,2026-03-07,1473.87,1452.74
TXN-89811,LNK-29785,2026-04-01,2026-03-31,1501.19,1477.37
TXN-48666,LNK-29785,05/01/2026,2026-04-28,1482.15,1465.43
TXN-31208,LNK-29785,2026-06-01,2026-06-08,"$1,553.60",1529.14
TXN-56461,LNK-29785,2026-07-01,2026-07-13,1562.50,1532.13
TXN-18182,LNK-90514,2024-06-01,2024-05-29,588.46,578.87
TXN-21151,LNK-90514,2024-07-01,2024-09-08,582.79,557.42
TXN-30202,LNK-90514,2024-08-01,2024-08-05,586.20,585.66
TXN-27447,LNK-90514,2024-09-01,2024-09-08,563.82,560.58
TXN-85221,LNK-90514,2024-10-01,2024-09-30,588.68,577.62
TXN-25260,LNK-63518,2023-02-01,2023-02-07,1705.99,1674.01
TXN-57389,LNK-63518,2023-03-01,2023-05-06,1713.98,1664.62
TXN-36388,LNK-63518,2023-04-01,,1655.35,0.00
TXN-58290,LNK-63518,2023-05-01,2023-05-02,1728.75,1717.08
TXN-36576,LNK-44874,2021-05-01,2021-06-19,2294.04,2229.64
TXN-69835,LNK-44874,2021-06-01,2021-06-07,2321.92,2318.32
TXN-52951,LNK-44874,2021-07-01,2021-07-10,2247.76,2229.61
TXN-86741,LNK-44874,2021-08-01,,2243.75,0.00
TXN-30482,LNK-44874,2021-09-01,2021-09-08,2259.43,2220.77
TXN-73065,LNK-35795,2025-08-01,,2151.73,0.00
TXN-19572,LNK-35795,2025-09-01,2025-10-12,2262.67,2224.40
TXN-87639,LNK-35795,2025-10-01,2025-10-12,2210.72,2184.68
TXN-70817,LNK-35795,2025-11-01,2025-11-01,2189.79,603.13
TXN-61790,LNK-32584,2025-01-01,2025-01-01,6793.42,6711.93
TXN-61691,LNK-32584,2025-02-01,2025-02-05,6961.97,6891.81
TXN-25237,LNK-32584,2025-03-01,2025-04-02,6918.45,6804.44
TXN-59278,LNK-32584,2025-04-01,2025-04-13,6684.72,6556.73
TXN-31917,LNK-32584,2025-05-01,2025-04-28,6790.97,6687.53
TXN-47831,LNK-7522,2023-09-01,2023-09-13,1556.26,1526.82
TXN-27864,LNK-7522,2023-10-01,2023-10-13,1600.92,1585.16
TXN-89434,LNK-30444,2021-03-01,2021-03-06,"$3,225.25",3224.75
TXN-34895,LNK-30444,2021-04-01,2021-05-31,3123.07,3063.90
TXN-37866,LNK-30444,2021-05-01,,3225.64,0.00
TXN-79536,LNK-30444,2021-06-01,,3056.54,0.00
TXN-13261,LNK-30444,2021-07-01,2021-07-02,3236.90,3184.90
TXN-24339,LNK-30444,2021-08-01,2021-08-09,3197.01,3150.42
TXN-97688,LNK-58840,2020-02-01,2020-02-04,2208.75,2198.36
TXN-16350,LNK-58840,2020-03-01,,2193.64,0.00
TXN-72181,LNK-58840,2020-04-01,2020-05-21,2223.79,2120.77
TXN-99411,LNK-77435,2020-12-01,NULL,3089.36,0.00
TXN-15824,LNK-77435,2021-01-01,2021-01-13,3110.72,3062.95
TXN-25148,LNK-30470,2026-03-01,2026-03-07,2226.57,2225.75
TXN-67478,LNK-30470,2026-04-01,2026-05-13,2156.95,2055.78
TXN-70419,LNK-30470,2026-05-01,2026-05-06,2199.21,"$2,176.55"
TXN-48493,LNK-30470,2026-06-01,2026-06-10,2126.57,2111.34
TXN-50436,LNK-24002,2023-03-01,2023-03-07,3061.74,3036.80
TXN-61936,LNK-24002,2023-04-01,2023-06-08,3084.22,3005.46
TXN-12585,LNK-24002,2023-05-01,2023-05-08,3118.30,3108.46
TXN-80677,LNK-24002,2023-06-01,2023-06-13,3063.87,3041.58
TXN-38973,LNK-24002,2023-07-01,2023-07-05,3096.21,3094.38
TXN-48799,LNK-24002,08/01/2023,2023-08-02,3188.86,3177.32
TXN-83285,LNK-6930,2025-02-01,2025-02-03,745.63,738.17
TXN-59185,LNK-6930,2025-03-01,2025-03-15,755.19,256.64
TXN-44777,LNK-19758,2021-12-01,2022-02-06,1730.67,1692.67
TXN-85302,LNK-19758,2022-01-01,2021-12-31,1758.39,1738.23
TXN-25346,LNK-19758,2022-02-01,2022-04-09,1738.16,1684.62
TXN-73880,LNK-19758,2022-03-01,2022-03-29,1675.75,1635.13
TXN-52393,LNK-96568,2022-11-01,2022-11-04,1289.31,1273.30
TXN-11249,LNK-96568,2022-12-01,2022-12-06,1303.09,1295.78
TXN-69738,LNK-96568,2023-01-01,2022-12-30,1324.88, 1307.17 
TXN-81775,LNK-21289,2024-07-01,2024-07-02,754.97,753.28
TXN-36503,LNK-21289,2024-08-01,2024-08-30,729.18,$430.78
TXN-22473,LNK-39985,2025-06-01,2025-07-03,2522.38,1102.45
TXN-27305,LNK-39985,2025-07-01,2025-07-07,2465.29,2459.21
TXN-36861,LNK-43622,2025-11-01,2025-11-12,3613.61,3605.22
TXN-39180,LNK-43622,2025-12-01,2026-01-08,3664.08,2035.26
TXN-25111,LNK-43622,2026-01-01,2026-01-13,3687.42,3679.30
TXN-51793,LNK-43622,02/01/2026,,3640.11,0.00
TXN-99468,LNK-43622,2026-03-01,2026-05-02,3603.86,3425.12
TXN-39656,LNK-43622,2026-04-01,2026-04-22,3692.34,3677.32
TXN-45744,LNK-19202,2021-08-01,,1654.09,0.00
TXN-88452,LNK-19202,2021-09-01,2021-08-31,1748.71,1718.89
TXN-75360,LNK-19202,2021-10-01,2021-10-09,1649.58,1631.29
TXN-59455,LNK-19202,2021-11-01,2021-11-07,1710.23,"$1,698.11"
TXN-32684,LNK-19202,2021-12-01,2022-01-06,1667.33,1633.41
TXN-23507,LNK-92214,2023-03-01,2023-03-01, 1194.98 ,1188.25
TXN-74228,LNK-92214,2023-04-01,,"$1,176.79",0.00
TXN-47580,LNK-92214,2023-05-01,2023-05-08,1210.85,1206.39
TXN-19372,LNK-92214,2023-06-01,2023-05-30,1226.49, 1204.28 
TXN-93679,LNK-79386,2021-06-01,2021-06-12,2369.51,2365.42
TXN-13908,LNK-79386,2021-07-01,2021-07-21,2391.02,1671.70
TXN-93535,LNK-79386,2021-08-01,2021-07-31,2449.17,2402.33
TXN-39003,LNK-79386,2021-09-01,2021-09-17,2435.83,2380.07
TXN-69314,LNK-79386,2021-10-01,2021-09-29,2375.38,2364.55
TXN-55670,LNK-79386,2021-11-01,2021-11-07,2357.99,2331.99
TXN-23708,LNK-45375,2023-03-01,2023-02-28,877.90,868.52
TXN-49081,LNK-45375,2023-04-01,2023-04-08,891.07,874.45
TXN-23952,LNK-45375,2023-05-01,,891.24,0.00
TXN-59777,LNK-45375,2023-06-01,2023-07-15,892.37,269.13
TXN-46725,LNK-64614,2022-05-01,2022-04-30,2183.92,2146.53
TXN-83548,LNK-64614,2022-06-01,,2131.93,0.00
TXN-63523,LNK-64614,2022-07-01,2022-07-07,2137.19,2098.12
TXN-60397,LNK-86649,2025-02-01,2025-02-04,3062.10,3050.63
TXN-79239,LNK-86649,2025-03-01,2025-03-09,2976.88,2937.91
TXN-99823,LNK-86649,2025-04-01,NULL,3053.54,0.00
TXN-85719,LNK-86649,2025-05-01,2025-05-20,3079.30,2962.58
TXN-83362,LNK-86649,2025-06-01,2025-06-16,"$2,996.65",2951.39
TXN-34511,LNK-86649,2025-07-01,2025-07-12,2962.36,2939.87
TXN-34851,LNK-80471,2022-12-01,2022-11-28,5755.04,5643.84
TXN-89893,LNK-80471,2023-01-01,2023-01-09,5807.81,5782.15
TXN-69491,LNK-97426,2022-02-01,2022-02-06,2948.18,2921.41
TXN-98338,LNK-97426,2022-03-01,2022-03-05,2951.76,2934.31
TXN-35254,LNK-97426,2022-04-01,2022-04-11,2847.48,2821.89
TXN-94905,LNK-97426,2022-05-01,2022-05-02, 2890.73 ,2872.09
TXN-27126,LNK-40306,2019-04-01,2019-04-10,"$1,170.75",1147.90
TXN-68360,LNK-40306,2019-05-01,2019-05-04,1140.06,1138.04
TXN-79359,LNK-40306,2019-06-01,2019-06-08,1177.09,1175.85
TXN-61527,LNK-40306,2019-07-01,07/13/2019,1171.94,1164.53
TXN-14212,LNK-40306,2019-08-01,2019-08-11,1150.93,1144.09
TXN-30887,LNK-84748,2019-11-01,2019-11-03,3138.26,3129.81
TXN-78911,LNK-84748,2019-12-01,2019-12-05,3136.62,3105.82
TXN-47993,LNK-84748,2020-01-01,2020-01-02,3167.00,3116.06
TXN-91840,LNK-84748,2020-02-01,2020-02-06,3213.04,3158.66
TXN-64149,LNK-84748,2020-03-01,2020-03-06,3117.28,3073.36
TXN-38239,LNK-48333,2023-04-01,2023-03-30,1183.07,1165.74
TXN-57165,LNK-48333,2023-05-01,2023-05-13,1190.30,1181.62
TXN-58021,LNK-48333,2023-06-01,2023-06-04,1174.20,1168.75
TXN-56635,LNK-48333,2023-07-01,,1189.14,0.00
TXN-95920,LNK-48333,2023-08-01,,1192.99,0.00
TXN-97346,LNK-53262,2023-03-01,2023-03-03,3003.36,2983.18
TXN-12201,LNK-53262,2023-04-01,2023-04-03,3024.47,1448.44
TXN-18916,LNK-9950,2020-08-01,2020-08-12,704.57,702.23
TXN-28502,LNK-9950,2020-09-01,2020-09-02,707.92,707.84
TXN-18701,LNK-9950,2020-10-01,2020-10-01,710.06,709.31
TXN-96207,LNK-61068,2019-06-01,2019-06-12,4749.22,4676.74
TXN-88673,LNK-61068,2019-07-01,2019-06-29,4556.83,4507.12
TXN-97922,LNK-61068,2019-08-01,2019-08-13,4542.39,4517.70
TXN-84282,LNK-61068,2019-09-01,,4679.55,0.00
TXN-20609,LNK-21203,2025-09-01,2025-09-07,3088.02,3052.18
TXN-44412,LNK-21203,2025-10-01,2025-09-29,2978.11,2939.36
TXN-98702,LNK-21203,2025-11-01,2025-11-22,3071.47,3009.79
TXN-87605,LNK-21203,2025-12-01,2026-01-08,2971.45,2898.81
TXN-87294,LNK-21203,2026-01-01,,3069.28,$0.00
TXN-55615,LNK-21203,2026-02-01,2026-04-12,2951.22,2828.54
TXN-26932,LNK-46793,2023-11-01,11/02/2023,7092.20,6990.03
TXN-52149,LNK-46793,2023-12-01,2023-12-23,7173.95,4146.21
TXN-35076,LNK-40107,2023-09-01,2023-09-25,544.23,376.61
TXN-54155,LNK-40107,2023-10-01,2023-10-05,552.79,552.37
TXN-85588,LNK-40107,2023-11-01,2023-11-02,555.33,555.25
TXN-57884,LNK-40107,2023-12-01,2023-12-03,541.05,539.19
TXN-41015,LNK-67683,2019-10-01,2019-10-29,6081.44,5834.08
TXN-10989,LNK-67683,2019-11-01,2019-11-07,6372.62,6246.36
TXN-21007,LNK-67683,2019-12-01,12/04/2019,6087.77,6002.54
TXN-85020,LNK-48175,2023-12-01,,1272.73,0.00
TXN-60808,LNK-48175,2024-01-01,2024-01-02,1305.56,1292.51
TXN-57814,LNK-48175,2024-02-01,2024-02-06,1280.43,1274.62
TXN-45596,LNK-48175,2024-03-01,2024-03-03,1257.68,1249.71
TXN-84615,LNK-63422,2020-09-01,2020-09-06,1209.52,1192.27
TXN-73964,LNK-63422,2020-10-01,2020-10-10,"$1,215.89",1213.69
TXN-17613,LNK-63422,2020-11-01,2020-11-02,1158.54,1143.17
TXN-54136,LNK-63422,2020-12-01,2020-12-07,1174.30,1163.94
TXN-91730,LNK-12746,2022-05-01,2022-05-09,1261.18,1250.97
TXN-48006,LNK-12746,2022-06-01,2022-08-12,1272.10,1248.65
TXN-43579,LNK-12746,2022-07-01,2022-08-21,1306.23,1257.26
TXN-57294,LNK-12746,2022-08-01,2022-07-29,1242.62,1217.84
TXN-98863,LNK-12746,2022-09-01,2022-11-07,1295.63,1259.27
TXN-96839,LNK-64653,2023-09-01,2023-09-01,2504.33,2473.99
TXN-86992,LNK-64653,2023-10-01,2023-10-03,2472.79,2456.54
TXN-84396,LNK-52068,2024-01-01,2024-01-18,2097.88,1401.17
TXN-23137,LNK-52068,2024-02-01,2024-03-24,"$2,114.23",2042.58
TXN-44051,LNK-52068,2024-03-01,2024-03-25,2112.34,1237.31
TXN-51031,LNK-52068,2024-04-01,2024-04-11,2125.23,2083.20
TXN-29374,LNK-92551,2022-10-01,2022-11-02,2474.43,2449.56
TXN-19216,LNK-92551,2022-11-01,NULL,2447.49,0.00
TXN-10592,LNK-33725,2021-10-01,2021-10-01,2328.13,2321.24
TXN-27933,LNK-33725,2021-11-01,2021-12-04,2246.91,2213.95
TXN-14925,LNK-33725,2021-12-01,2022-01-08,2342.73,1485.16
TXN-93872,LNK-80635,2019-04-01,2019-04-07,818.10,813.00
TXN-36847,LNK-80635,2019-05-01,2019-05-06,778.78,772.26
TXN-76110,LNK-80635,2019-06-01,2019-05-30,786.11,776.18
TXN-81470,LNK-80635,2019-07-01,2019-07-07,812.72,797.80
TXN-97323,LNK-93004,2026-05-01,2026-05-01,5663.38,5588.74
TXN-72433,LNK-93004,2026-06-01,2026-06-08,5510.19,5407.40
TXN-10215,LNK-93004,07/01/2026,07/12/2026,"$5,691.66",5684.58
TXN-92782,LNK-2056,2025-12-01,2025-12-08,3035.86,2996.49
TXN-69249,LNK-2056,2026-01-01,2026-02-23,3174.83,3034.02
TXN-19546,LNK-2056,2026-02-01,2026-03-01,3131.17,1443.51
TXN-42360,LNK-2056,2026-03-01,2026-03-30,"$3,125.33",1216.85
TXN-93252,LNK-2056,2026-04-01,2026-04-07,"$3,160.98",3143.93
TXN-66299,LNK-2056,2026-05-01,2026-04-29,3145.41,3115.54
TXN-12906,LNK-92326,2019-10-01,2019-10-13,1911.17,1900.79
TXN-47753,LNK-92326,2019-11-01,2019-10-29,1830.28,1820.52
TXN-27225,LNK-70135,2024-02-01,2024-02-02,1168.54,"$1,163.34"
TXN-18741,LNK-70135,2024-03-01,,1149.39,0.00
TXN-28506,LNK-70135,2024-04-01,2024-04-12,1145.93,1130.37
TXN-23018,LNK-70135,2024-05-01,2024-05-24,1126.25,471.61
TXN-10806,LNK-70135,2024-06-01,2024-06-07,1136.73,1127.96
TXN-14442,LNK-70135,2024-07-01,2024-07-08,1131.07,1126.62
TXN-47526,LNK-20758,2019-10-01,2019-10-01,4277.49,4226.58
TXN-63378,LNK-20758,2019-11-01,2019-11-15,4344.53,2712.17
TXN-80953,LNK-20758,2019-12-01,2020-01-25,4398.89,4347.24
TXN-73587,LNK-85012,2025-04-01,2025-04-07,2972.18,2935.95
TXN-89790,LNK-85012,2025-05-01,2025-05-08,2941.93,2910.01
TXN-71804,LNK-85012,2025-06-01,2025-06-08,3020.10,2988.10
TXN-56356,LNK-85012,2025-07-01,2025-07-31,2955.42,1271.45
TXN-28909,LNK-85012,2025-08-01,2025-08-26,2885.06,2858.65
TXN-20598,LNK-60770,02/01/2021,2021-04-17,919.00,902.98
TXN-15300,LNK-60770,2021-03-01,2021-03-09,895.56,882.67
TXN-17925,LNK-3134,2022-08-01,2022-08-03,3119.96,3093.78
TXN-78978,LNK-3134,2022-09-01,2022-10-08,3057.39,2277.49
TXN-47278,LNK-3134,2022-10-01,2022-10-04,"$3,110.03",3050.97
TXN-82250,LNK-3134,2022-11-01,2022-10-29,3114.65,"$3,108.67"
TXN-66572,LNK-13475,2020-01-01,2020-01-02,2411.36,2399.35
TXN-51119,LNK-13475,2020-02-01,2020-02-21,2328.28,2268.17
TXN-49266,LNK-13475,2020-03-01,2020-03-19, 2321.60 ,1293.65
TXN-32976,LNK-13475,2020-04-01,2020-04-05,2311.06,2297.80
TXN-55488,LNK-90825,2023-04-01,2023-04-20,903.59,470.62
TXN-98828,LNK-90825,2023-05-01,2023-05-05,875.20,874.22
TXN-53404,LNK-90825,2023-06-01,2023-06-15,889.69,366.69
TXN-66813,LNK-90825,2023-07-01,2023-07-07,890.48,890.31
TXN-77792,LNK-90825,2023-08-01,2023-08-01,913.42,912.68
TXN-60301,LNK-46237,2019-07-01,2019-06-29,2750.90,2704.29
TXN-28637,LNK-46237,2019-08-01,2019-07-30,2748.22,2707.37
TXN-33961,LNK-46237,2019-09-01,2019-09-11,2753.42,2736.26
TXN-31678,LNK-46237,2019-10-01,2019-10-16,2778.37,2658.40
TXN-90914,LNK-46237,2019-11-01,2019-11-03,2756.36,2753.60
TXN-17229,LNK-88528,2021-06-01,2021-06-08,2458.95,2426.30
TXN-94325,LNK-88528,2021-07-01,2021-07-02,2499.78,2474.26
TXN-52236,LNK-84579,2023-07-01,,1944.62,0.00
TXN-44901,LNK-84579,2023-08-01,2023-08-12,1877.00,1861.25
TXN-47121,LNK-84579,2023-09-01,,1964.45,0.00
TXN-22403,LNK-75349,2022-04-01,2022-04-04,2563.91,2552.57
TXN-70291,LNK-75349,2022-05-01,2022-05-06,2682.07,2680.98
TXN-21600,LNK-75349,2022-06-01,2022-06-06,2688.53,2636.85
TXN-12318,LNK-75349,2022-07-01,2022-08-08,"$2,558.08",2515.72
TXN-55507,LNK-44288,2022-06-01,2022-07-18,2153.73,2115.32
TXN-60168,LNK-44288,2022-07-01,2022-07-08,2167.42,2145.43
TXN-75257,LNK-55827,2023-02-01,2023-02-12,1151.47,1142.74
TXN-38155,LNK-55827,2023-03-01,2023-05-01,1139.24,1115.32
TXN-88716,LNK-55827,2023-04-01,2023-03-31,1117.50,1104.33
TXN-28817,LNK-55827,2023-05-01,05/10/2023,1158.52,1150.88
TXN-91271,LNK-46508,03/01/2025,2025-02-28,960.50,951.14
TXN-38377,LNK-46508,2025-04-01,,$957.65,0.00
TXN-94492,LNK-46508,2025-05-01,2025-07-04,979.25,952.79
TXN-63934,LNK-51164,2023-03-01,2023-03-09,2741.18,2714.85
TXN-85154,LNK-51164,2023-04-01,2023-04-06,2676.96,1196.50
TXN-14319,LNK-51164,2023-05-01,,2772.06,0.00
TXN-71030,LNK-51164,2023-06-01,2023-06-08,2696.98,2659.03
TXN-11207,LNK-51164,2023-07-01,2023-07-03,2710.64,"$2,672.67"
TXN-59792,LNK-51164,2023-08-01,,2762.09,0.00
TXN-42923,LNK-41668,2025-02-01,2025-02-04,2574.09,2528.80
TXN-99067,LNK-41668,2025-03-01,2025-03-07,2551.14,2523.97
TXN-77679,LNK-5018,2026-01-01,2026-01-04,615.59,605.21
TXN-94688,LNK-5018,2026-02-01,2026-02-07,588.37,579.88
TXN-74549,LNK-5018,2026-03-01,NULL,$592.71,0.00
TXN-28575,LNK-49944,2020-05-01,2020-06-01,2933.31,2819.47
TXN-41501,LNK-49944,2020-06-01,,2948.46,0.00
TXN-53832,LNK-70176,2019-06-01,2019-06-17,1180.28,1163.69
TXN-78742,LNK-70176,2019-07-01,2019-08-11,1176.60,447.60
TXN-34629,LNK-70176,2019-08-01,,"$1,153.50",0.00
TXN-83602,LNK-70176,2019-09-01,2019-09-05,1203.17,1188.24
TXN-92930,LNK-44480,2023-05-01,2023-05-09,3038.89,2986.16
TXN-85468,LNK-44480,2023-06-01,2023-06-25,"$3,061.27",3001.38
TXN-97414,LNK-44480,2023-07-01,2023-07-04,3020.31,3001.97
TXN-96470,LNK-44480,2023-08-01,2023-08-01,2980.17,2934.10
TXN-53749,LNK-44480,2023-09-01,2023-11-02,3129.68,3067.85
TXN-20829,LNK-72509,2024-05-01,2024-07-06,1629.03,1580.52
TXN-70570,LNK-72509,2024-06-01,2024-05-31,1657.95,1640.58
TXN-57755,LNK-72509,2024-07-01,2024-09-07,1644.02,1563.21
TXN-93319,LNK-72509,2024-08-01,2024-07-30,1612.16,1590.24
TXN-28185,LNK-72509,2024-09-01,,1651.25,0.00
TXN-17128,LNK-72509,2024-10-01,2024-10-04,"$1,655.31",726.46
TXN-49867,LNK-57450,2025-11-01,2025-11-17,"$2,007.42",1923.61
TXN-70901,LNK-57450,2025-12-01,2025-11-29,1971.75,1963.72
TXN-73324,LNK-80964,2022-06-01,2022-06-01,725.60,711.37
TXN-13041,LNK-80964,2022-07-01,2022-06-28,707.05,694.76
TXN-15219,LNK-80964,2022-08-01,2022-08-08,721.93,715.92
TXN-50130,LNK-80964,2022-09-01,2022-08-29,689.93,688.04
TXN-78296,LNK-80964,2022-10-01,2022-10-02,699.11,696.73
TXN-35609,LNK-80964,11/01/2022,2022-11-04,691.38,688.38
