financial_id,loan_id,origination_salary,current_salary,origination_credit_score,current_credit_score
FIN-30281,LNK-65139,19654.89,25120.46,761,781
FIN-42008,LNK-81694,14927.93,20417.21,585,577
FIN-21629,LNK-54492,15180.25,5519.10,770,645
FIN-81620,LNK-37666,18486.35,23818.93,681,682
FIN-41267,LNK-5288,8978.78,8749.20,644,656
FIN-82062,LNK-91476,17414.14,17128.66,605,620
FIN-30625,LNK-49566,15677.27,20623.76,582,572
FIN-3327,LNK-29477,14918.32,15382.90,810,796
FIN-65450,LNK-59115,15451.99,"$15,880.66",744,737
FIN-91654,LNK-59287,16637.37,196264.92,669,652
FIN-94568,LNK-31947,18469.36,17124.42,668,650
FIN-37435,LNK-48537,14057.42,7019.56,626,491
FIN-14940,LNK-14022,7715.57,8826.66,639,656
FIN-58367,LNK-90873,15769.85,19697.84,634,640
FIN-75467,LNK-49147,17910.71,12709.88,776,671
FIN-75238,LNK-72364,12056.44,7830.98,582,468
FIN-85386,LNK-85518,14133.55,13583.50,700,705
FIN-55103,LNK-48012,239909.16,21167.83,587,588
FIN-42168,LNK-8936,15478.95,14327.89,795,786
FIN-36582,LNK-53184,10346.30,12569.94,775,796
FIN-55173,LNK-37160,8040.63,5870.53,814,647
FIN-99906,LNK-25878,17213.41,11974.01,674,583
FIN-51788,LNK-17011,15403.52,16610.09,592,580
FIN-21002,LNK-60600,17337.63,18693.91,814,825
FIN-68106,LNK-13015,5572.63,5601.18,766,765
FIN-82159,LNK-87870,8947.38,7035.44,774,607
FIN-66081,LNK-28801,15494.78,10224.35,747,709
FIN-91857,LNK-85109,11656.03,12490.21,686,665
FIN-26513,LNK-84819,10074.45,10393.08,781,794
FIN-48084,LNK-79269,10573.77,11556.36,726,741
FIN-14077,LNK-3799,21271.76,20912.57,665,647
FIN-69402,LNK-7629,19455.78,9596.83,741,705
FIN-80381,LNK-44713,10350.38,11769.26,584,577
FIN-50491,LNK-32925,6656.35,5102.17,782,605
FIN-21547,LNK-17505,4282.63,4245.17,698,676
FIN-20041,LNK-75000,18914.10,17674.56,769,767
FIN-45148,LNK-27896,19926.31,21304.22,766,771
FIN-21342,LNK-9992,21877.16,22242.43,673,658
FIN-60289,LNK-73641,14869.29,10569.33,661,619
FIN-43900,LNK-28152,10337.29,10663.08,665,663
FIN-83816,LNK-77858,14180.31,15098.81,602,603
FIN-53981,LNK-29305,20462.72,21332.23,818,799.0
FIN-8298,LNK-31539,16313.02,,702,
FIN-1547,LNK-44064,5244.02,5475.54,791,772
FIN-22749,LNK-20340,63250.32,5013.67,788,779
FIN-17697,LNK-79116,5806.80,6046.36,796,805
FIN-33743,LNK-1371,9706.36,10006.39,769,782
FIN-5896,LNK-37342,12904.97,8148.61,675,501
FIN-17992,LNK-19964,9581.32,8945.08,691,689
FIN-30419,LNK-18038,14320.66,9476.33,672,515
FIN-38613,LNK-71807,9004.74,8321.58,809,811
FIN-6105,LNK-33853,17849.63,7434.89,779,634
FIN-49795,LNK-23871,7077.70,91054.68,791,722
FIN-51101,LNK-15408,12358.78,13137.43,669,682
FIN-98459,LNK-87646,8566.16,10401.16,750,759
FIN-62354,LNK-4379,12377.67,12726.00,662,639
FIN-14380,LNK-18275,5697.10,5334.95,582,564
FIN-25176,LNK-2947,21024.44,22490.10,719,712
FIN-48110,LNK-47955,12019.52,11655.09,819,816
FIN-11330,LNK-32186,17145.74,16078.90,583,578
FIN-87415,LNK-78182,4890.35,5001.26,807,808
FIN-49360,LNK-43437,12242.99,14097.26,691,686
FIN-68981,LNK-3068,11373.51,15262.67,824,841
FIN-74906,LNK-23838,18737.46,21890.43,775,786
FIN-97544,LNK-35782,7009.75,6947.18,650,661
FIN-6698,LNK-7868,7194.32,9214.94,800,799
FIN-35392,LNK-17614,19413.93,27528.00,623.0,645
FIN-14407,LNK-98218,20557.50,19509.29,704,697
FIN-68709,LNK-56176,19812.51,19141.42,660,638
FIN-83448,LNK-69955,5960.12,,812,
FIN-22758,LNK-15896,11886.17,12606.09,702,747
FIN-67432,LNK-98735,13622.51,62807.76,670.0,630
FIN-2569,LNK-9330,7335.86,8810.81,726,750
FIN-45146,LNK-63422,20767.43,21121.30,603,606
FIN-10102,LNK-59756,12106.04,14594.40,673,676
FIN-55108,LNK-48453,15194.45,15252.73,786,780
FIN-53762,LNK-68271,14235.46,20089.98,803,861
FIN-57538,LNK-78812,7499.01,9709.94,644,650
FIN-6694,LNK-15293,18018.80,17702.54,815,871
FIN-94013,LNK-60245,13638.15,13592.09,702,707
FIN-72075,LNK-67039,7350.46,6855.76,636,643
FIN-16041,LNK-30038,11537.96,12280.94,598,612
FIN-24552,LNK-81623,13327.06,13367.89,665,663
FIN-29509,LNK-6683,19513.08,20991.11,612,598
FIN-76905,LNK-96321,3577.42,,662,
FIN-17657,LNK-87363,8303.73,10174.23,677,687
FIN-64936,LNK-69347,8260.14,8349.05,726,715
FIN-70101,LNK-40535,20570.72,19338.73,748,753
FIN-73525,LNK-61036,5386.84,5168.75,806,784
FIN-39523,LNK-85323,17449.65,16618.15,804,791
FIN-37098,LNK-5082,9873.81,11606.74,812,850
FIN-64689,LNK-8972,13200.68,14251.52,620,627
FIN-84215,LNK-63781,195784.56,17401.92,714,720
FIN-81505,LNK-53640,17467.02,17385.11,746,756
FIN-5409,LNK-56872,16269.95,15463.86,798,800
FIN-77507,LNK-90928,14089.40,13457.05,744,751
FIN-73990,LNK-15150,19458.68,23637.74,725,746
FIN-51019,LNK-65260,21918.75,21308.19,665,640
FIN-26388,LNK-94375,17278.34,,673,
FIN-55563,LNK-59138,16321.72,15426.19,736,712
FIN-11865,LNK-10632,3130.58,2996.00,626,601
FIN-43779,LNK-11589,5636.15,,678,
FIN-19420,LNK-43219,14726.12,19808.61,688,709
FIN-63080,LNK-80730,11609.21,11765.34,795,798
FIN-52237,LNK-20442,18189.70,16998.09,805,817
FIN-81150,LNK-9609,19070.92,17649.90,709,716.0
FIN-43330,LNK-17540,12301.01,16679.26,756,781
FIN-73306,LNK-37046,9799.67,11617.44,740,760
FIN-37942,LNK-82830,12814.22,18301.56,588,627
FIN-40681,LNK-83978,16205.72,6270.51,628,449
FIN-40705,LNK-77724,10775.83,11257.69,716,697
FIN-21354,LNK-72874,13312.18,13911.52,791,777
FIN-2941,LNK-94343,20931.33,23856.65,725,767
FIN-19972,LNK-43622,5787.37,6213.69,726,711
FIN-21980,LNK-50925,7075.74,3244.94,802,721
FIN-35016,LNK-79301,13674.08,,715,
FIN-91974,LNK-70541,13537.93,16932.48,800,817
FIN-73787,LNK-39652,17448.81,21276.27,621,623
FIN-20552,LNK-60469,10970.88,11720.97,682,702
FIN-33907,LNK-67263,21917.10,21411.17,780,770
FIN-71345,LNK-80354,17265.36,16161.71,580,575
FIN-72331,LNK-57387,17338.52,21270.33,810,842
FIN-52496,LNK-13999,21562.64,20454.62,756,765
FIN-26086,LNK-92983,16957.86,15671.21,718,713
FIN-95920,LNK-15996,12949.09,6528.61,708,592
FIN-10240,LNK-86814,17856.39,16560.63,585,569
FIN-33023,LNK-86316,4991.52,5412.10,595,635
FIN-61488,LNK-73264,21039.64,26971.59,609,642
FIN-31763,LNK-95481,"$12,841.54",8924.06,790,629
FIN-61558,LNK-29183,14996.07,16121.87,602,591
FIN-11067,LNK-57370,3119.60,,671,
FIN-40348,LNK-60186,19536.28,19698.81,588,598
FIN-49102,LNK-30949,5298.36,5218.79,808,819.0
FIN-6446,LNK-55239,3513.04,4124.55,782,791
FIN-30669,LNK-45424,9175.04,9526.04,798,805
FIN-10656,LNK-60441,20470.04,251748.72,634,644
FIN-15401,LNK-53262,8423.32,3572.62,672,565
FIN-70863,LNK-55524,20393.05,7489.79,766,632
FIN-5137,LNK-96631,48488.76,4722.46,744,776
FIN-92154,LNK-13463,8025.22,8389.15,741,742
FIN-20988,LNK-41966,7557.47,7884.45,766,743
FIN-50841,LNK-56936,6865.00,9158.06,584,591
FIN-90003,LNK-41963,19561.28,27329.30,719,760
FIN-50892,LNK-88177,12319.65,6064.72,657,469
FIN-83745,LNK-34408,10028.41,10734.13,728,750
FIN-77960,LNK-50060,6846.53,6314.05,731.0,738
FIN-16962,LNK-21006,19840.77,28445.69,813,838
FIN-35546,LNK-91023,19951.70,20356.18,655,654
FIN-16928,LNK-63163,15843.78,15501.13,605,604
FIN-80204,LNK-9799,7813.29,8432.51,674,677
FIN-88757,LNK-12957,5771.92,5699.61,612,615
FIN-76202,LNK-12188,12411.11,12947.82,621,633
FIN-54577,LNK-13219,12364.89,15873.36,659,680
FIN-1839,LNK-57606,3512.80,2121.14,709,676
FIN-51231,LNK-13656,5098.87,6683.66,602,640
FIN-12176,LNK-98594,12323.89,13121.60,651,652
FIN-4212,LNK-97835,20919.79,15175.73,777,651
FIN-35562,LNK-49843,20015.76,21130.76,647,628
FIN-60532,LNK-18054,11058.69,10784.44,748,755
FIN-13126,LNK-73924,5553.94,6751.56,732,740
FIN-66714,LNK-8861,9886.92,6455.42,726,565
FIN-75430,LNK-77869,20694.91,26346.32,645,673
FIN-98564,LNK-74608,18707.03,11623.11,787,737
FIN-17271,LNK-74620,11329.48,12110.59,768,753
FIN-14360,LNK-44207,73601.88,6051.94,760,766
FIN-77042,LNK-88819,15776.77,,775,
FIN-81692,LNK-17021,"$6,070.85",6836.59,628,636
FIN-17409,LNK-54845,9581.86,9669.23,616.0,618
FIN-97159,LNK-47346,225090.48,18024.74,611,609
FIN-42330,LNK-88207,18975.34,18524.71,818,801
FIN-50593,LNK-99341,14865.85,20760.29,666,656
FIN-87216,LNK-56435,20130.22,18718.72,811,803
FIN-89675,LNK-95510,12891.36,4588.81,620,550
FIN-79544,LNK-7743,10312.80,9541.60,749,735
FIN-19745,LNK-79696,6868.31,6434.58,780,770
FIN-40816,LNK-41953,11821.36,11336.86,804,850
FIN-96195,LNK-47090,11385.41,13953.80,691,720
FIN-64727,LNK-14579,12526.89,"$11,772.51",742,735
FIN-54635,LNK-76748,13118.62,13551.81,772,765
FIN-74426,LNK-67507,5700.13,5488.98,736,723
FIN-73379,LNK-28884,6664.08,6810.38,706,691
FIN-88697,LNK-21280,18721.67,22677.83,709,715
FIN-28711,LNK-87079,14387.94,20343.54,664,668
FIN-38940,LNK-64201,10915.69,,775,
FIN-9308,LNK-30392,4252.33,2852.99,778,640
FIN-6933,LNK-15184,12086.34,11779.91,657,634
FIN-29894,LNK-46890,13447.90,12779.62,606,601
FIN-35319,LNK-73910,15563.14,16937.90,584,580.0
FIN-11288,LNK-49176,8167.31,9090.28,688,686
FIN-13220,LNK-16058,19479.33,22183.70,715,758
FIN-26952,LNK-37512,20357.43,19918.90,629,608
FIN-68589,LNK-76248,8099.80,11401.58,742,744
FIN-14584,LNK-30643,4609.55,4432.61,602,597
FIN-15531,LNK-57244,4421.63,6013.24,583,605
FIN-74710,LNK-74526,75843.84,,654,
FIN-84032,LNK-82490,5510.05,7224.82,787,786
FIN-14574,LNK-81422,21076.62,21431.13,617,613
FIN-41901,LNK-89470,17810.95,19744.63,825,842
FIN-2272,LNK-85239,4706.55,5402.58,591,607
FIN-45801,LNK-73972,3958.63,3690.95,801,806
FIN-12262,LNK-4441,19888.16,20370.60,681,664
FIN-92410,LNK-80822,19778.08,11944.95,736,668
FIN-93257,LNK-87223,6331.56,,687,
FIN-31337,LNK-91894,13041.26,12191.89,680,690
FIN-21522,LNK-36054,"$15,733.45",7566.37,693,560
FIN-42269,LNK-24647,6562.52,7059.87,601,593
FIN-84385,LNK-36818,13908.43,,808.0,
FIN-16183,LNK-93104,3799.34,5112.29,680,681
FIN-59318,LNK-41499,42715.32,1529.82,746,628
FIN-77971,LNK-45541,12662.39,12972.93,739,747
FIN-88623,LNK-47009,18987.84,17660.55,623,627
FIN-1291,LNK-1800,5050.32,4786.99,732,720
FIN-41595,LNK-24777,13838.02,15496.67,777,787
FIN-41870,LNK-19776,4952.97,5233.10,643,653
FIN-60039,LNK-75228,19038.54,19863.61,674,667
FIN-6053,LNK-87159,4438.10,4642.19,672,685
FIN-66841,LNK-53531,13284.70,9515.78,792,748
FIN-48337,LNK-10120,21660.81,24621.28,685,713
FIN-55273,LNK-19595,7449.89,8893.61,743,774
FIN-1178,LNK-98120,3127.71,3704.69,642,666
FIN-76041,LNK-83991,3542.90,4428.34,698,690
FIN-98627,LNK-5018,3840.86,3806.32,617,598
FIN-37030,LNK-13026,4293.82,,730,
FIN-7260,LNK-98794,6504.56,6823.22,675,676
FIN-51645,LNK-70531,7881.13,36649.92,683,500
FIN-60406,LNK-29197,14667.26,15655.92,633,628
FIN-14118,LNK-50308,19104.78,20591.03,787,786
FIN-39785,LNK-56028,13687.30,7178.75,650,493
FIN-87583,LNK-60460,10453.27,11942.25,677,673
FIN-66972,LNK-45681,20159.47,22701.99,581,575.0
FIN-61132,LNK-21631,16069.08,11365.30,655,546
FIN-70018,LNK-49503,16978.65,11767.64,734,690
FIN-28876,LNK-41846,13438.33,13889.32,581,577
FIN-10071,LNK-95581,11266.74,14703.94,620,661
FIN-3854,LNK-43517,7135.96,6664.45,784,786
FIN-26943,LNK-75395,6296.68,4051.74,587,435
FIN-14705,LNK-79148,18280.69,24923.04,676,696
FIN-35429,LNK-12135,3842.99,3992.09,585,570
FIN-47358,LNK-7895,6018.10,6387.49,692,659
FIN-52082,LNK-21392,15554.42,15223.94,601,607
FIN-36620,LNK-21632,5702.25,7957.47,739,768
FIN-42248,LNK-99885,12269.47,16654.25,621,636
FIN-63102,LNK-81981,8865.44,9450.82,739,747
FIN-17402,LNK-7522,16512.69,17116.91,800,790
FIN-20984,LNK-89338,21439.45,23007.45,603,582
FIN-60994,LNK-11693,16687.72,8039.20,786,724
FIN-44007,LNK-36665,9793.81,9662.92,635,614
FIN-87690,LNK-59079,20756.47,22161.56,700,691
FIN-62917,LNK-87761,19914.02,10642.85,732,624
FIN-79596,LNK-56576,20923.48,26512.13,701,738
FIN-36231,LNK-64656,6487.48,2627.50,783,616
FIN-8163,LNK-80570,10543.69,13017.27,679,675
FIN-60636,LNK-55287,19635.29,12810.97,695,559
FIN-96111,LNK-36804,19256.04,24242.18,792,823
FIN-36091,LNK-29255,5916.79,8496.06,700,772
FIN-4581,LNK-99951,21136.36,19486.76,596,607
FIN-30161,LNK-68154,17672.20,18339.03,661,654
FIN-29153,LNK-15918,"$17,798.01",23739.75,803,821
FIN-59947,LNK-46242,21217.93,22916.39,687,732
FIN-35802,LNK-57349,8007.70,9378.48,749,784
FIN-34852,LNK-15534,4138.56,3084.64,701,592
FIN-82033,LNK-38125,15450.46,17115.98,812,850.0
FIN-83232,LNK-89895,5237.05,5629.72,688,696
FIN-77103,LNK-89930,4207.11,3215.30,646,558
FIN-81404,LNK-78743,12755.57,16442.43,669,665
FIN-69847,LNK-64783,9288.45,4417.45,756,674.0
FIN-59953,LNK-70066,5619.76,7014.01,688,694
FIN-1486,LNK-88442,17416.00,18660.37,772,764
FIN-80202,LNK-41425,"$8,837.89",9232.59,745,738
FIN-31103,LNK-6952,16067.78,17302.81,817,798
FIN-33365,LNK-29903,15123.73,14942.95,806,796
FIN-80751,LNK-52807,17332.75,9937.99,733,554
FIN-14964,LNK-79554,13082.15,13468.34,662,665
FIN-93801,LNK-8180,3827.45,3990.32,638,613
FIN-30983,LNK-2007,16153.59,17080.59,651,666
FIN-52535,LNK-27794,8683.68,8319.82,759,748
FIN-99014,LNK-40507,15364.32,19873.48,643,660
FIN-81592,LNK-28686,11974.06,77873.16,777,679.0
FIN-38870,LNK-18987,21062.38,22760.03,787,830
FIN-12660,LNK-34491,"$18,102.76",17390.56,581,592
FIN-25356,LNK-38938,3155.99,3459.69,663,692
FIN-83585,LNK-44007,13788.13,14106.39,768,782
FIN-54021,LNK-16726,13641.46,,820,
FIN-40381,LNK-2013,9521.93,10581.38,597,620
FIN-10280,LNK-66193,16814.49,16828.82,681,669
FIN-1564,LNK-57446,14441.79,13683.68,599,601
FIN-51503,LNK-24028,4621.11,4888.64,589,604
FIN-3217,LNK-17932,17953.44,,745,
FIN-30379,LNK-50834,21559.83,29063.75,593,608
FIN-22997,LNK-70806,6666.58,7400.15,750,792
FIN-56918,LNK-93231,20781.78,19583.23,721,705
FIN-60103,LNK-66570,236525.64,21147.19,627,623
FIN-46952,LNK-74233,12368.69,13011.00,761,749
FIN-31637,LNK-88562,9405.45,11489.39,688,689
FIN-9567,LNK-47421,"$16,226.64","$18,733.37",628,635
FIN-93120,LNK-10447,12338.66,13886.56,631,641
FIN-85659,LNK-53044,7264.44,6978.95,812,793
FIN-73944,LNK-98260,8742.76,5456.71,627,445
FIN-6960,LNK-6544,7378.43,6920.30,746,753
FIN-46571,LNK-58176,14658.18,13822.02,592,588
FIN-65082,LNK-3456,5410.08,7397.93,637,682
FIN-52980,LNK-61260,18289.31,12706.29,673,574
FIN-32645,LNK-11205,16992.47,16977.16,784,797
FIN-12480,LNK-42033,8471.36,10550.45,697,724
FIN-90842,LNK-76465,5660.07,5774.94,688,667
FIN-5745,LNK-57267,5652.89,5294.42,748,763
FIN-11644,LNK-76156,15387.57,5589.10,664,522
FIN-4507,LNK-54008,17486.91,"$12,954.39",683,640
FIN-70968,LNK-93995,12885.20,15015.62,767,763
FIN-79978,LNK-84904,5477.13,6148.32,799,799
FIN-54221,LNK-55747,162097.80,17013.37,662,697
FIN-85411,LNK-38947,11910.63,16112.19,764,790
FIN-44553,LNK-16096,14027.52,16123.52,583,606
FIN-39708,LNK-54088,13587.65,13629.35,702,716
FIN-54346,LNK-3733,7123.67,8688.74,822,850
FIN-13402,LNK-43568,5498.73,5512.69,738,751
FIN-22724,LNK-23527,4098.04,1861.94,816,740
FIN-43220,LNK-82018,8590.65,10891.10,781,820
FIN-30603,LNK-61305,13174.00,13464.78,746,749
FIN-52926,LNK-91388,18235.83,17056.24,783,717
FIN-5908,LNK-48428,15685.95,15424.15,658,656
FIN-51921,LNK-12551,3398.53,4767.91,583,573
FIN-38830,LNK-58240,7266.65,7441.06,709,717
FIN-9052,LNK-14875,6725.71,"$6,966.27",750,732
FIN-37817,LNK-32891,3326.72,3155.97,746,735
FIN-58778,LNK-58104,8982.62,9921.42,813,837
FIN-39088,LNK-78184,12039.90,16320.16,667,689
FIN-69295,LNK-53487,9598.85,10354.63,689,682
FIN-53429,LNK-69676,19777.64,22624.50,770,762
FIN-61801,LNK-11308,3109.83,3199.92,706,684
FIN-79570,LNK-52873,15520.02,16179.44,639,619
FIN-40362,LNK-41668,17944.33,9758.79,603,439
FIN-74587,LNK-98754,14133.43,13500.75,732,722
FIN-50620,LNK-45500,16746.83,19296.59,594,598
FIN-84306,LNK-30041,14757.16,15544.73,822,825
FIN-84381,LNK-44655,14915.67,14710.83,787,769
FIN-77530,LNK-23037,19679.08,22920.58,815,828
FIN-69003,LNK-11011,3665.61,1442.14,626,505
FIN-78455,LNK-67910,193214.76,8762.60,649,581
FIN-36602,LNK-83998,9715.57,11449.87,776,793
FIN-67684,LNK-15945,18821.98,19140.91,665,654
FIN-34072,LNK-70547,20371.72,20814.15,613.0,589
FIN-68733,LNK-67840,21742.94,29335.90,588,617
FIN-10088,LNK-26415,13335.68,17231.51,796,800
FIN-62249,LNK-46793,21525.83,22973.72,717,698
FIN-2588,LNK-47019,17267.76,24001.04,718,763
FIN-86148,LNK-96339,20734.54,20143.47,663,666
FIN-33303,LNK-85599,17087.05,23271.13,791,827
FIN-54121,LNK-20358,8452.94,9088.24,646,624
FIN-14962,LNK-31968,15008.17,21604.23,815,828
FIN-4323,LNK-14474,15586.84,16328.93,651,626
FIN-8019,LNK-20194,6146.36,3239.75,707,597
FIN-60768,LNK-34550,14257.65,15226.61,586,565
FIN-62411,LNK-26856,7743.90,7500.09,588,585
FIN-1514,LNK-23740,13145.81,13101.12,726,705
FIN-99761,LNK-79957,17841.82,17651.68,659,667
FIN-10413,LNK-21036,21544.44,16163.87,589,404
FIN-59263,LNK-86918,10717.00,12332.78,698,712
FIN-64738,LNK-10876,6852.28,8662.62,692,704
FIN-30087,LNK-24218,10600.73,11271.00,728,741
FIN-86700,LNK-83306,8214.81,7973.30,688,666
FIN-63976,LNK-65764,77932.68,3648.10,664,494
FIN-42051,LNK-61811,12537.14,9422.95,782,690
FIN-76251,LNK-99886,15880.27,16024.77,610,608
FIN-41624,LNK-74889,14351.92,13453.72,820,796.0
FIN-79055,LNK-76952,18893.08,"$25,701.26",645,639
FIN-26856,LNK-59838,15928.24,16702.87,799,798
FIN-27475,LNK-90277,18516.32,20194.07,590,624
FIN-5846,LNK-74989,7191.03,9565.76,611,638.0
FIN-59215,LNK-85278,11858.75,5790.39,676,511
FIN-70180,LNK-84269,7676.41,7528.68,687,680
FIN-14534,LNK-82857,21008.40,268338.60,626,617
FIN-15502,LNK-43363,4412.75,5035.71,710,749
FIN-10684,LNK-83210,4489.95,5149.22,693,723
FIN-58979,LNK-42436,20881.14,24255.91,706,741
FIN-14974,LNK-20786,16436.63,20266.75,763,773
FIN-76200,LNK-58640,4572.48,6475.45,656,679
FIN-93207,LNK-9950,13844.88,14706.74,727,721
FIN-56459,LNK-62462,19134.12,22043.03,683,688
FIN-7825,LNK-58961,18074.71,12416.41,723,661
FIN-5785,LNK-83756,3151.06,4256.38,720,717
FIN-37442,LNK-40691,15732.61,16494.84,798,809
FIN-81751,LNK-37002,6750.93,6558.26,650,634
FIN-4096,LNK-78518,13607.73,201149.16,688,686
FIN-23311,LNK-8362,13775.68,13632.89,697,699
FIN-13166,LNK-47129,21047.63,27926.60,600,627
FIN-36133,LNK-67497,"$6,442.75",6319.61,644,627
FIN-38567,LNK-10724,15430.16,14475.28,691,703
FIN-39499,LNK-41685,20624.31,14583.40,687,611
FIN-12289,LNK-61521,5042.10,5321.00,691,697
FIN-47749,LNK-60233,16886.76,,686,
FIN-44802,LNK-5929,8617.81,8542.43,703,685
FIN-78583,LNK-8456,9624.40,10159.44,821,799
FIN-56426,LNK-49331,9811.64,10373.93,610,614
FIN-59686,LNK-38627,8216.30,7606.03,792,806
FIN-37610,LNK-11057,19658.72,20640.85,613,611
FIN-30812,LNK-85497,14894.66,15966.55,648,658
FIN-31456,LNK-12835,9263.34,9513.97,701,700
FIN-31578,LNK-81610,20838.91,23635.67,791,802
FIN-88239,LNK-78867,21453.94,16242.93,665.0,481
FIN-87766,LNK-67462,"$20,051.14",27312.44,755,773
FIN-69024,LNK-51394,20627.89,20720.21,760,744
FIN-40719,LNK-61648,13778.26,19321.16,707,700
FIN-87978,LNK-77064,13462.19,18666.65,801,801
FIN-75009,LNK-73655,15186.19,14950.70,640,641
FIN-96736,LNK-97851,220444.32,19216.75,627,631
FIN-54366,LNK-6376,"$19,602.69",18575.44,811,824
FIN-92924,LNK-59947,18236.34,18796.45,591,569
FIN-45884,LNK-75928,14380.62,13466.27,670,659
FIN-50024,LNK-86437,234202.32,235158.00,615,607
FIN-22202,LNK-25672,10865.44,11725.94,730,712
FIN-30990,LNK-43143,20941.01,244604.64,798,803
FIN-75389,LNK-80299,9387.66,3438.08,679,644
FIN-15273,LNK-63341,11000.16,10229.23,739,746
FIN-63920,LNK-66715,3826.64,4050.32,596,598
FIN-90090,LNK-20773,19119.38,19844.26,584,568
FIN-4475,LNK-9109,17599.12,16691.99,690,701
FIN-28671,LNK-60050,6171.33,,605,
FIN-96275,LNK-14566,16176.72,21118.44,812,841
FIN-31688,LNK-46015,5065.29,6478.23,656,672
FIN-48211,LNK-94626,"$3,556.99",1416.18,619,570.0
FIN-32955,LNK-12053,14311.42,7808.18,671,632
FIN-1165,LNK-67132,21563.87,22879.22,628,670
FIN-41778,LNK-85689,18421.15,19781.07,674,702
FIN-81896,LNK-23617,21690.18,28382.06,644,643
FIN-92059,LNK-6130,20990.96,239352.72,752,740
FIN-77764,LNK-33472,9659.14,156285.72,653,653
FIN-77494,LNK-93749,8558.26,8858.83,641,635
FIN-24607,LNK-58595,14894.41,15454.71,582,568
FIN-51426,LNK-69690,11918.04,8423.68,696,653
FIN-83117,LNK-69517,4232.70,1570.17,759,689
FIN-46610,LNK-80928,5832.46,5931.68,651,666
FIN-29107,LNK-21807,17661.29,18200.94,616,616
FIN-95285,LNK-48696,16598.97,20665.16,806,811
FIN-51582,LNK-49870,19689.99,20736.28,800,813
FIN-95061,LNK-38079,6092.16,6029.97,622,629
FIN-15636,LNK-51779,7736.53,9310.29,737,732
FIN-97953,LNK-54578,3145.83,3333.06,780,765
FIN-81402,LNK-45350,19431.04,23363.09,626,669
FIN-63602,LNK-89984,4726.37,4514.93,750,757
FIN-85881,LNK-79366,3150.39,1212.50,809,621
FIN-60816,LNK-7863,4763.86,2943.18,785,666
FIN-31848,LNK-83691,192225.00,17270.46,626,628
FIN-14600,LNK-85843,155506.68,8153.03,636,537
FIN-60563,LNK-44863,4315.80,,596,
FIN-29371,LNK-9639,4985.01,4827.20,681,684
FIN-75439,LNK-44213,21124.32,9474.35,594,415
FIN-40772,LNK-13387,16543.89,21957.41,650,676
FIN-57042,LNK-74133,20179.65,19904.73,587,593
FIN-92025,LNK-89916,2930.79,3904.57,759,803
FIN-21286,LNK-51667,6891.71,7259.80,703,718
FIN-36788,LNK-38243,4401.81,4631.92,749,757
FIN-67396,LNK-34029,10743.64,"$7,622.66",721,688
FIN-65921,LNK-95861,20451.31,,809,
FIN-95064,LNK-87057,2801.66,1641.49,665,544
FIN-95735,LNK-79997,14196.38,15207.18,814,845
FIN-20953,LNK-20709,4432.16,,718,
FIN-26700,LNK-44694,8113.54,7547.73,722,698
FIN-98812,LNK-11682,3424.83,3179.66,808,803
FIN-74420,LNK-77380,20516.30,26237.68,663,692
FIN-46743,LNK-87980,19969.74,"$25,977.74",594,637
FIN-69950,LNK-19537,144634.20,11456.07,807,799
FIN-50298,LNK-46851,21638.43,,691,
FIN-44197,LNK-41662,9084.82,12601.30,665,679
FIN-87671,LNK-92551,11866.15,5612.86,625,514
FIN-32929,LNK-87787,7810.03,4809.40,647,585
FIN-82491,LNK-52374,4904.88,6115.46,798,804
FIN-21110,LNK-17901,16983.62,142607.16,607,446
FIN-63804,LNK-93908,13515.04,,674,
FIN-87357,LNK-12104,4252.26,4446.62,664,661
FIN-51858,LNK-41577,3607.14,2060.96,702,627
FIN-73536,LNK-50372,9061.10,4275.70,654,487
FIN-88003,LNK-85343,20197.83,19026.03,816,807
FIN-13122,LNK-44054,17175.42,210364.20,715,724
FIN-35180,LNK-17750,9453.73,4705.90,611,479
FIN-92920,LNK-88833,12626.52,13173.82,625,626
FIN-11255,LNK-93121,19653.11,24128.09,655,654
FIN-32644,LNK-97832,10690.83,128390.76,655,639
FIN-36845,LNK-90838,20596.64,20208.28,717,697
FIN-76563,LNK-69995,3003.71,2800.81,647,636
FIN-27313,LNK-13249,13874.20,10674.10,732,661
FIN-17301,LNK-85675,16954.21,19923.83,611,656
